처음엔 할거 많은것같아서 당황퀴즈 한두번 보면 생각보다 쉬움중간기말 보면 다 퀴즈에서 했던거임어렵다는 사람들은 영어를 잘 못알아듣거나 교양이라고 시험공부 거의 안한 사람인듯수업 잘 듣고 쪽지시험 전 한시간정도만 투자해도 에플 충분히 받음ppt발표는 귀찮긴 한데 chat gpt 적극활용하라고 하실만큼 자료조사에 관대하심 솔직히 시간 얼마 안걸리고 대본에서 눈도 안떼고 발표해도 만점주심
왜 꿀강이라는지 모르겠음.. 아직 시험치기 전이긴한데 느끼는 거 그대로 말씀드릴게요1. 영전인데 도저히 알아들을 수 없는 발음(수업은 사실상 못듣는다고 보면됨)2. 시험 중간 기말 치는거 말고 A4 3페이지짜리 레포트(중간고사 기간에 내야됨)랑 5분짜리 프레젠테이션을 발표해야합니다. Ppt가 460페이지예요 물론 다 공부는 안해도 되겠지만 전날 벼락치기... 상당히 힘들어보이네요ㅜㅠ3. 출석은 안부릅니다 이게 사실상 유일한 꿀인 것 같아요.. 사실 이거 두개만 해도 꿀강은 아닌것 같네요.. 꿀강들 많이 들어봤는데 꿀강은 절대 아닌 것 같네요
그냥 교수님이 공부하라한 곳만 보면 퀴즈랑 시험 다 맞출 수 있어요. 시험도 2시간씩 공부하고 에쁠 받아갔슴니다.
퀴즈귀찮은거빼면 완벽 그자체입니다. 시험 쉽고 출결없고 그냥 개꿀
친절하게 설명해주셔서 좋았습니다.영어 못 해도 괜찮습니다
교수님 진짜 친절하고 좋으셔요경제 지식 조금 있으면 영어 잘 못 해도 ㄱㅊ음
전공스러운 깊이, 실생활에 도움되는 경제지식2-3주마다 퀴즈준비하기 귀찮은거 빼면 다 좋았네요학점까지 잘 주심
투자자산운용사를 영어로 배우는 느낌. 따신분들은 개꿀일거같네여
교수님이 정말 친절하세요!! 밑에도 적혀있지만 학생을 정말 우선으로 생각해주시는 교수님입니다.
공대생인데도 경제+영전 과목에서 에제 받고 갔어요.학점 아주 잘주셔요.👍
