The class is fun but it would be hard to understand if you're not alert with the materials. It had a lot of real-life assessments which is a good opportunity for you to study about emails, formal phone call, conferences in an international business meeting.
If you speak fluent English, pretty chill. I personally did like the professor.
Don't take this class if you don't know English. It looks easy but has a lot of work to do. The biggest hw is like a bussiness meeting but if you get a group who doesn't comunicate or doesn't speak english basically you are screwed. And also you dont get much from the class just filling your IC-PBL
일단 매주 그룹 디스커션을 짧게 해야 함. 시험은 없고 다 과제로 평가함.
영어 확실히 되는 사람만 들어야 하고 시험이 없다는 점은 좋습니다 대신 자잘한 과제가 많습니다
영어를 조금 한다면 나쁘지않은 영전채우기용 강의기본만 있으면 A0가 보장됨시험이 없는 대신 과제가 많음지각은 15분지나면 체크결석은 30분 후 체크주위에 같이 앉은 사람들끼리 조가 됨전출로 하다가 교수님이 얼굴 외우면 출석을 안부름
교수님은 좋은데 같이 들은 학생들이 상당히 하타취였음. 교수님이 불쌍...
너그러우시고 재밌으시다. 회사나 어떤 기관에서 필요로하는 스킬과 에티켓 시스템들을 잘 체계적으로 가르쳐주시고 실제로 연습도 한다. 성실히 과제를 잘 낸다면 A 확정.
자잘한 과제가 여러개 있는데 형식만 잘 맞춰서 내면 A는 잘 주시는것 같습니다~
교수님 착하셔서 좋아요. 시험이 없어서 시험기간엔 좋지만.. 너무 짜잘짜잘한 과제가 많아서… ㅜ
수업이 시험이 없어서 좋은데 짜잘한 과제들이 너무 많아서 좀 귀찮아요 그리고 영어잘하는게 ㄹㅇ 이득
시험은 따로 없지만 과제도 많고 조모임도 많고 발표도 많이 보십니다.. 개인적으로 영어에 능통해서 그나마 괜찮았지만, 영어 스피킹이 안되시면 절대 비추천합니다! 영어로 비즈니스 이메일 작성 과제, 회의록 만들어서 직접 진행하는 과제, 영어로 비즈니스 협상 전화하는 과제 등 능통한 영어실력을 요구하는 과제가 아주 많아요..그리고 과제나 발표 공지가 불분명한 경우가 많아서 스트레스 좀 많이 받았었습니다.. 힘들었어요.. 그렇지만 영어권 나라 취업이나 다국적기업 취업 생각하시는 분들이라면 아주 도움이 될 수업임..!
별점 높은이유는… 외국인과 영어에 능통한 다수 학생덕분인듯 하네요영어 엄청 유창한게 아니라면 추천드리지 않습니다.한 학기 내내 스트레스 받으실거예요영어 잘하시면 뭐… 꿀강일듯요
중간중간 자잘한 과제들이 많아요! 그렇게 힘든 과제는 없으니 듣기 나쁘지 않습니다
강의를 듣고 해야하는 작은 과제들이 있고, 실시간으로 진행하는 전화 통화 시험과 팀을 이루어서 화상 미팅을 진행하는 시험을 해야하는데, 쉽지는 않더라도 확실히 나중에 많이 도움이 될 것 같아요! 열심히 하시면 좋은 학점 얻어가실 수 있는 유익한 강의입니다!
평소 수업 참여 열심히 하시고 과제들 요구 조건 맞추어서 열심히 하시면 됩니다. 다소 많게 느낄 수 있는데, 잘 배워두면 나중에 여러 방면에서 도움 되는 것 같습니다.
진짜 최고의 강의 입니다 교수님 워낙 좋으신 분이시고 열심히만 하면 좋은 점수 주십니다 고마워요 교수님
잔잔한 과제들이 꾸준히 있지만, 많이 부담스러운 과제는 아니에요! 그래도 충분한 노력은 필요한 과제입니다. 대신 시험이 없어서 편했어요. 수업형태는 참여햐는 형태가 많아서 지루하지 않았습니다. 얻어갔던것도 꽤 있었습니다.
